speed,object_distance,visibility,weather,sensor_delay,road_condition,result,stopping_distance,margin,effective_deceleration
120,5,Good,Rain,0.1,Dry,FAIL,97.16049382716051,-92.16049382716051,7.2
120,5,Good,Rain,0.1,Wet,FAIL,110.7770515613653,-105.7770515613653,6.12
120,5,Good,Rain,0.1,Slippery,FAIL,130.2292768959436,-125.2292768959436,5.04
120,5,Good,Rain,0.15,Dry,FAIL,98.82716049382718,-93.82716049382718,7.2
120,5,Good,Rain,0.15,Wet,FAIL,112.44371822803197,-107.44371822803197,6.12
120,5,Good,Rain,0.15,Slippery,FAIL,131.89594356261026,-126.89594356261026,5.04
120,5,Good,Rain,0.25,Dry,FAIL,102.16049382716051,-97.16049382716051,7.2
120,5,Good,Rain,0.25,Wet,FAIL,115.7770515613653,-110.7770515613653,6.12
120,5,Good,Rain,0.25,Slippery,FAIL,135.2292768959436,-130.2292768959436,5.04
120,5,Good,Fog,0,Dry,FAIL,98.36601307189545,-93.36601307189545,6.8
120,5,Good,Fog,0,Wet,FAIL,112.78354479046524,-107.78354479046524,5.779999999999999
120,5,Good,Fog,0,Slippery,FAIL,133.38001867413635,-128.38001867413635,4.76
120,5,Good,Fog,0.05,Dry,FAIL,100.03267973856211,-95.03267973856211,6.8
120,5,Good,Fog,0.05,Wet,FAIL,114.4502114571319,-109.4502114571319,5.779999999999999
120,5,Good,Fog,0.05,Slippery,FAIL,135.046685340803,-130.046685340803,4.76
120,5,Good,Fog,0.1,Dry,FAIL,101.69934640522878,-96.69934640522878,6.8
120,5,Good,Fog,0.1,Wet,FAIL,116.11687812379857,-111.11687812379857,5.779999999999999
120,5,Good,Fog,0.1,Slippery,FAIL,136.71335200746967,-131.71335200746967,4.76
120,5,Good,Fog,0.15,Dry,FAIL,103.36601307189545,-98.36601307189545,6.8
120,5,Good,Fog,0.15,Wet,FAIL,117.78354479046524,-112.78354479046524,5.779999999999999
120,5,Good,Fog,0.15,Slippery,FAIL,138.38001867413635,-133.38001867413635,4.76
120,5,Good,Fog,0.25,Dry,FAIL,106.69934640522878,-101.69934640522878,6.8
120,5,Good,Fog,0.25,Wet,FAIL,121.11687812379857,-116.11687812379857,5.779999999999999
120,5,Good,Fog,0.25,Slippery,FAIL,141.71335200746967,-136.71335200746967,4.76
120,5,Moderate,Clear,0,Dry,FAIL,89.44444444444446,-84.44444444444446,8.0
120,5,Moderate,Clear,0,Wet,FAIL,101.69934640522878,-96.69934640522878,6.8
120,5,Moderate,Clear,0,Slippery,FAIL,119.20634920634923,-114.20634920634923,5.6
120,5,Moderate,Clear,0.05,Dry,FAIL,91.11111111111113,-86.11111111111113,8.0
120,5,Moderate,Clear,0.05,Wet,FAIL,103.36601307189545,-98.36601307189545,6.8
120,5,Moderate,Clear,0.05,Slippery,FAIL,120.8730158730159,-115.8730158730159,5.6
120,5,Moderate,Clear,0.1,Dry,FAIL,92.77777777777779,-87.77777777777779,8.0
120,5,Moderate,Clear,0.1,Wet,FAIL,105.03267973856211,-100.03267973856211,6.8
120,5,Moderate,Clear,0.1,Slippery,FAIL,122.53968253968256,-117.53968253968256,5.6
120,5,Moderate,Clear,0.15,Dry,FAIL,94.44444444444446,-89.44444444444446,8.0
120,5,Moderate,Clear,0.15,Wet,FAIL,106.69934640522878,-101.69934640522878,6.8
120,5,Moderate,Clear,0.15,Slippery,FAIL,124.20634920634923,-119.20634920634923,5.6
120,5,Moderate,Clear,0.25,Dry,FAIL,97.7777777777778,-92.7777777777778,8.0
120,5,Moderate,Clear,0.25,Wet,FAIL,110.03267973856211,-105.03267973856211,6.8
120,5,Moderate,Clear,0.25,Slippery,FAIL,127.53968253968256,-122.53968253968256,5.6
120,5,Moderate,Rain,0,Dry,FAIL,97.16049382716051,-92.16049382716051,7.2
120,5,Moderate,Rain,0,Wet,FAIL,110.7770515613653,-105.7770515613653,6.12
120,5,Moderate,Rain,0,Slippery,FAIL,130.2292768959436,-125.2292768959436,5.04
120,5,Moderate,Rain,0.05,Dry,FAIL,98.82716049382718,-93.82716049382718,7.2
120,5,Moderate,Rain,0.05,Wet,FAIL,112.44371822803197,-107.44371822803197,6.12
120,5,Moderate,Rain,0.05,Slippery,FAIL,131.89594356261026,-126.89594356261026,5.04
120,5,Moderate,Rain,0.1,Dry,FAIL,100.49382716049384,-95.49382716049384,7.2
120,5,Moderate,Rain,0.1,Wet,FAIL,114.11038489469863,-109.11038489469863,6.12
120,5,Moderate,Rain,0.1,Slippery,FAIL,133.5626102292769,-128.5626102292769,5.04
120,5,Moderate,Rain,0.15,Dry,FAIL,102.16049382716051,-97.16049382716051,7.2
120,5,Moderate,Rain,0.15,Wet,FAIL,115.7770515613653,-110.7770515613653,6.12
120,5,Moderate,Rain,0.15,Slippery,FAIL,135.2292768959436,-130.2292768959436,5.04
120,5,Moderate,Rain,0.25,Dry,FAIL,105.49382716049385,-100.49382716049385,7.2
120,5,Moderate,Rain,0.25,Wet,FAIL,119.11038489469863,-114.11038489469863,6.12
120,5,Moderate,Rain,0.25,Slippery,FAIL,138.5626102292769,-133.5626102292769,5.04
120,5,Moderate,Fog,0,Dry,FAIL,101.69934640522878,-96.69934640522878,6.8
120,5,Moderate,Fog,0,Wet,FAIL,116.11687812379857,-111.11687812379857,5.779999999999999
120,5,Moderate,Fog,0,Slippery,FAIL,136.71335200746967,-131.71335200746967,4.76
120,5,Moderate,Fog,0.05,Dry,FAIL,103.36601307189545,-98.36601307189545,6.8
120,5,Moderate,Fog,0.05,Wet,FAIL,117.78354479046524,-112.78354479046524,5.779999999999999
120,5,Moderate,Fog,0.05,Slippery,FAIL,138.38001867413635,-133.38001867413635,4.76
120,5,Moderate,Fog,0.1,Dry,FAIL,105.03267973856211,-100.03267973856211,6.8
120,5,Moderate,Fog,0.1,Wet,FAIL,119.4502114571319,-114.4502114571319,5.779999999999999
120,5,Moderate,Fog,0.1,Slippery,FAIL,140.046685340803,-135.046685340803,4.76
120,5,Moderate,Fog,0.15,Dry,FAIL,106.69934640522878,-101.69934640522878,6.8
120,5,Moderate,Fog,0.15,Wet,FAIL,121.11687812379857,-116.11687812379857,5.779999999999999
120,5,Moderate,Fog,0.15,Slippery,FAIL,141.71335200746967,-136.71335200746967,4.76
120,5,Moderate,Fog,0.25,Dry,FAIL,110.03267973856211,-105.03267973856211,6.8
120,5,Moderate,Fog,0.25,Wet,FAIL,124.4502114571319,-119.4502114571319,5.779999999999999
120,5,Moderate,Fog,0.25,Slippery,FAIL,145.046685340803,-140.046685340803,4.76
120,5,Poor,Clear,0,Dry,FAIL,92.77777777777779,-87.77777777777779,8.0
120,5,Poor,Clear,0,Wet,FAIL,105.03267973856211,-100.03267973856211,6.8
120,5,Poor,Clear,0,Slippery,FAIL,122.53968253968256,-117.53968253968256,5.6
120,5,Poor,Clear,0.05,Dry,FAIL,94.44444444444446,-89.44444444444446,8.0
120,5,Poor,Clear,0.05,Wet,FAIL,106.69934640522878,-101.69934640522878,6.8
120,5,Poor,Clear,0.05,Slippery,FAIL,124.20634920634923,-119.20634920634923,5.6
120,5,Poor,Clear,0.1,Dry,FAIL,96.11111111111113,-91.11111111111113,8.0
120,5,Poor,Clear,0.1,Wet,FAIL,108.36601307189545,-103.36601307189545,6.8
120,5,Poor,Clear,0.1,Slippery,FAIL,125.8730158730159,-120.8730158730159,5.6
120,5,Poor,Clear,0.15,Dry,FAIL,97.7777777777778,-92.7777777777778,8.0
120,5,Poor,Clear,0.15,Wet,FAIL,110.03267973856212,-105.03267973856212,6.8
120,5,Poor,Clear,0.15,Slippery,FAIL,127.53968253968257,-122.53968253968257,5.6
120,5,Poor,Clear,0.25,Dry,FAIL,101.11111111111113,-96.11111111111113,8.0
120,5,Poor,Clear,0.25,Wet,FAIL,113.36601307189545,-108.36601307189545,6.8
120,5,Poor,Clear,0.25,Slippery,FAIL,130.8730158730159,-125.8730158730159,5.6
120,5,Poor,Rain,0,Dry,FAIL,100.49382716049384,-95.49382716049384,7.2
120,5,Poor,Rain,0,Wet,FAIL,114.11038489469863,-109.11038489469863,6.12
120,5,Poor,Rain,0,Slippery,FAIL,133.5626102292769,-128.5626102292769,5.04
120,5,Poor,Rain,0.05,Dry,FAIL,102.16049382716051,-97.16049382716051,7.2
120,5,Poor,Rain,0.05,Wet,FAIL,115.7770515613653,-110.7770515613653,6.12
120,5,Poor,Rain,0.05,Slippery,FAIL,135.2292768959436,-130.2292768959436,5.04
120,5,Poor,Rain,0.1,Dry,FAIL,103.82716049382718,-98.82716049382718,7.2
120,5,Poor,Rain,0.1,Wet,FAIL,117.44371822803197,-112.44371822803197,6.12
120,5,Poor,Rain,0.1,Slippery,FAIL,136.89594356261026,-131.89594356261026,5.04
120,5,Poor,Rain,0.15,Dry,FAIL,105.49382716049385,-100.49382716049385,7.2
120,5,Poor,Rain,0.15,Wet,FAIL,119.11038489469864,-114.11038489469864,6.12
120,5,Poor,Rain,0.15,Slippery,FAIL,138.5626102292769,-133.5626102292769,5.04
120,5,Poor,Rain,0.25,Dry,FAIL,108.82716049382718,-103.82716049382718,7.2
120,5,Poor,Rain,0.25,Wet,FAIL,122.44371822803197,-117.44371822803197,6.12
120,5,Poor,Rain,0.25,Slippery,FAIL,141.89594356261026,-136.89594356261026,5.04
120,5,Poor,Fog,0,Dry,FAIL,105.03267973856211,-100.03267973856211,6.8
120,5,Poor,Fog,0,Wet,FAIL,119.4502114571319,-114.4502114571319,5.779999999999999
120,5,Poor,Fog,0,Slippery,FAIL,140.046685340803,-135.046685340803,4.76
120,5,Poor,Fog,0.05,Dry,FAIL,106.69934640522878,-101.69934640522878,6.8
120,5,Poor,Fog,0.05,Wet,FAIL,121.11687812379857,-116.11687812379857,5.779999999999999
120,5,Poor,Fog,0.05,Slippery,FAIL,141.71335200746967,-136.71335200746967,4.76
120,5,Poor,Fog,0.1,Dry,FAIL,108.36601307189545,-103.36601307189545,6.8
120,5,Poor,Fog,0.1,Wet,FAIL,122.78354479046524,-117.78354479046524,5.779999999999999
120,5,Poor,Fog,0.1,Slippery,FAIL,143.38001867413635,-138.38001867413635,4.76
120,5,Poor,Fog,0.15,Dry,FAIL,110.03267973856212,-105.03267973856212,6.8
120,5,Poor,Fog,0.15,Wet,FAIL,124.45021145713191,-119.45021145713191,5.779999999999999
120,5,Poor,Fog,0.15,Slippery,FAIL,145.046685340803,-140.046685340803,4.76
120,5,Poor,Fog,0.25,Dry,FAIL,113.36601307189545,-108.36601307189545,6.8
120,5,Poor,Fog,0.25,Wet,FAIL,127.78354479046524,-122.78354479046524,5.779999999999999
120,5,Poor,Fog,0.25,Slippery,FAIL,148.38001867413635,-143.38001867413635,4.76
120,10,Good,Clear,0,Dry,FAIL,86.11111111111113,-76.11111111111113,8.0
120,10,Good,Clear,0,Wet,FAIL,98.36601307189545,-88.36601307189545,6.8
120,10,Good,Clear,0,Slippery,FAIL,115.8730158730159,-105.8730158730159,5.6
120,10,Good,Clear,0.05,Dry,FAIL,87.7777777777778,-77.7777777777778,8.0
120,10,Good,Clear,0.05,Wet,FAIL,100.03267973856211,-90.03267973856211,6.8
120,10,Good,Clear,0.05,Slippery,FAIL,117.53968253968256,-107.53968253968256,5.6
120,10,Good,Clear,0.1,Dry,FAIL,89.44444444444446,-79.44444444444446,8.0
120,10,Good,Clear,0.1,Wet,FAIL,101.69934640522878,-91.69934640522878,6.8
120,10,Good,Clear,0.1,Slippery,FAIL,119.20634920634923,-109.20634920634923,5.6
120,10,Good,Clear,0.15,Dry,FAIL,91.11111111111113,-81.11111111111113,8.0
120,10,Good,Clear,0.15,Wet,FAIL,103.36601307189545,-93.36601307189545,6.8
120,10,Good,Clear,0.15,Slippery,FAIL,120.8730158730159,-110.8730158730159,5.6
120,10,Good,Clear,0.25,Dry,FAIL,94.44444444444446,-84.44444444444446,8.0
120,10,Good,Clear,0.25,Wet,FAIL,106.69934640522878,-96.69934640522878,6.8
120,10,Good,Clear,0.25,Slippery,FAIL,124.20634920634923,-114.20634920634923,5.6
120,10,Good,Rain,0,Dry,FAIL,93.82716049382718,-83.82716049382718,7.2
120,10,Good,Rain,0,Wet,FAIL,107.44371822803197,-97.44371822803197,6.12
120,10,Good,Rain,0,Slippery,FAIL,126.89594356261026,-116.89594356261026,5.04
120,10,Good,Rain,0.05,Dry,FAIL,95.49382716049385,-85.49382716049385,7.2
120,10,Good,Rain,0.05,Wet,FAIL,109.11038489469863,-99.11038489469863,6.12
120,10,Good,Rain,0.05,Slippery,FAIL,128.5626102292769,-118.56261022927691,5.04
120,10,Good,Rain,0.1,Dry,FAIL,97.16049382716051,-87.16049382716051,7.2
120,10,Good,Rain,0.1,Wet,FAIL,110.7770515613653,-100.7770515613653,6.12
120,10,Good,Rain,0.1,Slippery,FAIL,130.2292768959436,-120.2292768959436,5.04
120,10,Good,Rain,0.15,Dry,FAIL,98.82716049382718,-88.82716049382718,7.2
120,10,Good,Rain,0.15,Wet,FAIL,112.44371822803197,-102.44371822803197,6.12
120,10,Good,Rain,0.15,Slippery,FAIL,131.89594356261026,-121.89594356261026,5.04
120,10,Good,Rain,0.25,Dry,FAIL,102.16049382716051,-92.16049382716051,7.2
120,10,Good,Rain,0.25,Wet,FAIL,115.7770515613653,-105.7770515613653,6.12
120,10,Good,Rain,0.25,Slippery,FAIL,135.2292768959436,-125.2292768959436,5.04
120,10,Good,Fog,0,Dry,FAIL,98.36601307189545,-88.36601307189545,6.8
120,10,Good,Fog,0,Wet,FAIL,112.78354479046524,-102.78354479046524,5.779999999999999
120,10,Good,Fog,0,Slippery,FAIL,133.38001867413635,-123.38001867413635,4.76
120,10,Good,Fog,0.05,Dry,FAIL,100.03267973856211,-90.03267973856211,6.8
120,10,Good,Fog,0.05,Wet,FAIL,114.4502114571319,-104.4502114571319,5.779999999999999
120,10,Good,Fog,0.05,Slippery,FAIL,135.046685340803,-125.04668534080301,4.76
120,10,Good,Fog,0.1,Dry,FAIL,101.69934640522878,-91.69934640522878,6.8
120,10,Good,Fog,0.1,Wet,FAIL,116.11687812379857,-106.11687812379857,5.779999999999999
120,10,Good,Fog,0.1,Slippery,FAIL,136.71335200746967,-126.71335200746967,4.76
120,10,Good,Fog,0.15,Dry,FAIL,103.36601307189545,-93.36601307189545,6.8
120,10,Good,Fog,0.15,Wet,FAIL,117.78354479046524,-107.78354479046524,5.779999999999999
120,10,Good,Fog,0.15,Slippery,FAIL,138.38001867413635,-128.38001867413635,4.76
120,10,Good,Fog,0.25,Dry,FAIL,106.69934640522878,-96.69934640522878,6.8
120,10,Good,Fog,0.25,Wet,FAIL,121.11687812379857,-111.11687812379857,5.779999999999999
120,10,Good,Fog,0.25,Slippery,FAIL,141.71335200746967,-131.71335200746967,4.76
120,10,Moderate,Clear,0,Dry,FAIL,89.44444444444446,-79.44444444444446,8.0
120,10,Moderate,Clear,0,Wet,FAIL,101.69934640522878,-91.69934640522878,6.8
120,10,Moderate,Clear,0,Slippery,FAIL,119.20634920634923,-109.20634920634923,5.6
120,10,Moderate,Clear,0.05,Dry,FAIL,91.11111111111113,-81.11111111111113,8.0
120,10,Moderate,Clear,0.05,Wet,FAIL,103.36601307189545,-93.36601307189545,6.8
120,10,Moderate,Clear,0.05,Slippery,FAIL,120.8730158730159,-110.8730158730159,5.6
120,10,Moderate,Clear,0.1,Dry,FAIL,92.77777777777779,-82.77777777777779,8.0
120,10,Moderate,Clear,0.1,Wet,FAIL,105.03267973856211,-95.03267973856211,6.8
120,10,Moderate,Clear,0.1,Slippery,FAIL,122.53968253968256,-112.53968253968256,5.6
120,10,Moderate,Clear,0.15,Dry,FAIL,94.44444444444446,-84.44444444444446,8.0
120,10,Moderate,Clear,0.15,Wet,FAIL,106.69934640522878,-96.69934640522878,6.8
120,10,Moderate,Clear,0.15,Slippery,FAIL,124.20634920634923,-114.20634920634923,5.6
120,10,Moderate,Clear,0.25,Dry,FAIL,97.7777777777778,-87.7777777777778,8.0
120,10,Moderate,Clear,0.25,Wet,FAIL,110.03267973856211,-100.03267973856211,6.8
120,10,Moderate,Clear,0.25,Slippery,FAIL,127.53968253968256,-117.53968253968256,5.6
120,10,Moderate,Rain,0,Dry,FAIL,97.16049382716051,-87.16049382716051,7.2
120,10,Moderate,Rain,0,Wet,FAIL,110.7770515613653,-100.7770515613653,6.12
120,10,Moderate,Rain,0,Slippery,FAIL,130.2292768959436,-120.2292768959436,5.04
120,10,Moderate,Rain,0.05,Dry,FAIL,98.82716049382718,-88.82716049382718,7.2
120,10,Moderate,Rain,0.05,Wet,FAIL,112.44371822803197,-102.44371822803197,6.12
120,10,Moderate,Rain,0.05,Slippery,FAIL,131.89594356261026,-121.89594356261026,5.04
120,10,Moderate,Rain,0.1,Dry,FAIL,100.49382716049384,-90.49382716049384,7.2
120,10,Moderate,Rain,0.1,Wet,FAIL,114.11038489469863,-104.11038489469863,6.12
120,10,Moderate,Rain,0.1,Slippery,FAIL,133.5626102292769,-123.56261022927691,5.04
120,10,Moderate,Rain,0.15,Dry,FAIL,102.16049382716051,-92.16049382716051,7.2
120,10,Moderate,Rain,0.15,Wet,FAIL,115.7770515613653,-105.7770515613653,6.12
120,10,Moderate,Rain,0.15,Slippery,FAIL,135.2292768959436,-125.2292768959436,5.04
120,10,Moderate,Rain,0.25,Dry,FAIL,105.49382716049385,-95.49382716049385,7.2
120,10,Moderate,Rain,0.25,Wet,FAIL,119.11038489469863,-109.11038489469863,6.12
120,10,Moderate,Rain,0.25,Slippery,FAIL,138.5626102292769,-128.5626102292769,5.04
120,10,Moderate,Fog,0,Dry,FAIL,101.69934640522878,-91.69934640522878,6.8
120,10,Moderate,Fog,0,Wet,FAIL,116.11687812379857,-106.11687812379857,5.779999999999999
120,10,Moderate,Fog,0,Slippery,FAIL,136.71335200746967,-126.71335200746967,4.76
120,10,Moderate,Fog,0.05,Dry,FAIL,103.36601307189545,-93.36601307189545,6.8
120,10,Moderate,Fog,0.05,Wet,FAIL,117.78354479046524,-107.78354479046524,5.779999999999999
120,10,Moderate,Fog,0.05,Slippery,FAIL,138.38001867413635,-128.38001867413635,4.76
120,10,Moderate,Fog,0.1,Dry,FAIL,105.03267973856211,-95.03267973856211,6.8
120,10,Moderate,Fog,0.1,Wet,FAIL,119.4502114571319,-109.4502114571319,5.779999999999999
120,10,Moderate,Fog,0.1,Slippery,FAIL,140.046685340803,-130.046685340803,4.76
120,10,Moderate,Fog,0.15,Dry,FAIL,106.69934640522878,-96.69934640522878,6.8
120,10,Moderate,Fog,0.15,Wet,FAIL,121.11687812379857,-111.11687812379857,5.779999999999999
120,10,Moderate,Fog,0.15,Slippery,FAIL,141.71335200746967,-131.71335200746967,4.76
120,10,Moderate,Fog,0.25,Dry,FAIL,110.03267973856211,-100.03267973856211,6.8
120,10,Moderate,Fog,0.25,Wet,FAIL,124.4502114571319,-114.4502114571319,5.779999999999999
120,10,Moderate,Fog,0.25,Slippery,FAIL,145.046685340803,-135.046685340803,4.76
120,10,Poor,Clear,0,Dry,FAIL,92.77777777777779,-82.77777777777779,8.0
120,10,Poor,Clear,0,Wet,FAIL,105.03267973856211,-95.03267973856211,6.8
120,10,Poor,Clear,0,Slippery,FAIL,122.53968253968256,-112.53968253968256,5.6
120,10,Poor,Clear,0.05,Dry,FAIL,94.44444444444446,-84.44444444444446,8.0
120,10,Poor,Clear,0.05,Wet,FAIL,106.69934640522878,-96.69934640522878,6.8
120,10,Poor,Clear,0.05,Slippery,FAIL,124.20634920634923,-114.20634920634923,5.6
120,10,Poor,Clear,0.1,Dry,FAIL,96.11111111111113,-86.11111111111113,8.0
120,10,Poor,Clear,0.1,Wet,FAIL,108.36601307189545,-98.36601307189545,6.8
120,10,Poor,Clear,0.1,Slippery,FAIL,125.8730158730159,-115.8730158730159,5.6
120,10,Poor,Clear,0.15,Dry,FAIL,97.7777777777778,-87.7777777777778,8.0
120,10,Poor,Clear,0.15,Wet,FAIL,110.03267973856212,-100.03267973856212,6.8
120,10,Poor,Clear,0.15,Slippery,FAIL,127.53968253968257,-117.53968253968257,5.6
120,10,Poor,Clear,0.25,Dry,FAIL,101.11111111111113,-91.11111111111113,8.0
120,10,Poor,Clear,0.25,Wet,FAIL,113.36601307189545,-103.36601307189545,6.8
120,10,Poor,Clear,0.25,Slippery,FAIL,130.8730158730159,-120.8730158730159,5.6
120,10,Poor,Rain,0,Dry,FAIL,100.49382716049384,-90.49382716049384,7.2
120,10,Poor,Rain,0,Wet,FAIL,114.11038489469863,-104.11038489469863,6.12
120,10,Poor,Rain,0,Slippery,FAIL,133.5626102292769,-123.56261022927691,5.04
120,10,Poor,Rain,0.05,Dry,FAIL,102.16049382716051,-92.16049382716051,7.2
120,10,Poor,Rain,0.05,Wet,FAIL,115.7770515613653,-105.7770515613653,6.12
120,10,Poor,Rain,0.05,Slippery,FAIL,135.2292768959436,-125.2292768959436,5.04
120,10,Poor,Rain,0.1,Dry,FAIL,103.82716049382718,-93.82716049382718,7.2
120,10,Poor,Rain,0.1,Wet,FAIL,117.44371822803197,-107.44371822803197,6.12
120,10,Poor,Rain,0.1,Slippery,FAIL,136.89594356261026,-126.89594356261026,5.04
120,10,Poor,Rain,0.15,Dry,FAIL,105.49382716049385,-95.49382716049385,7.2
120,10,Poor,Rain,0.15,Wet,FAIL,119.11038489469864,-109.11038489469864,6.12
120,10,Poor,Rain,0.15,Slippery,FAIL,138.5626102292769,-128.5626102292769,5.04
120,10,Poor,Rain,0.25,Dry,FAIL,108.82716049382718,-98.82716049382718,7.2
120,10,Poor,Rain,0.25,Wet,FAIL,122.44371822803197,-112.44371822803197,6.12
120,10,Poor,Rain,0.25,Slippery,FAIL,141.89594356261026,-131.89594356261026,5.04
120,10,Poor,Fog,0,Dry,FAIL,105.03267973856211,-95.03267973856211,6.8
120,10,Poor,Fog,0,Wet,FAIL,119.4502114571319,-109.4502114571319,5.779999999999999
120,10,Poor,Fog,0,Slippery,FAIL,140.046685340803,-130.046685340803,4.76
120,10,Poor,Fog,0.05,Dry,FAIL,106.69934640522878,-96.69934640522878,6.8
120,10,Poor,Fog,0.05,Wet,FAIL,121.11687812379857,-111.11687812379857,5.779999999999999
120,10,Poor,Fog,0.05,Slippery,FAIL,141.71335200746967,-131.71335200746967,4.76
120,10,Poor,Fog,0.1,Dry,FAIL,108.36601307189545,-98.36601307189545,6.8
120,10,Poor,Fog,0.1,Wet,FAIL,122.78354479046524,-112.78354479046524,5.779999999999999
120,10,Poor,Fog,0.1,Slippery,FAIL,143.38001867413635,-133.38001867413635,4.76
120,10,Poor,Fog,0.15,Dry,FAIL,110.03267973856212,-100.03267973856212,6.8
120,10,Poor,Fog,0.15,Wet,FAIL,124.45021145713191,-114.45021145713191,5.779999999999999
120,10,Poor,Fog,0.15,Slippery,FAIL,145.046685340803,-135.046685340803,4.76
120,10,Poor,Fog,0.25,Dry,FAIL,113.36601307189545,-103.36601307189545,6.8
120,10,Poor,Fog,0.25,Wet,FAIL,127.78354479046524,-117.78354479046524,5.779999999999999
120,10,Poor,Fog,0.25,Slippery,FAIL,148.38001867413635,-138.38001867413635,4.76
120,15,Good,Clear,0,Dry,FAIL,86.11111111111113,-71.11111111111113,8.0
120,15,Good,Clear,0,Wet,FAIL,98.36601307189545,-83.36601307189545,6.8
120,15,Good,Clear,0,Slippery,FAIL,115.8730158730159,-100.8730158730159,5.6
120,15,Good,Clear,0.05,Dry,FAIL,87.7777777777778,-72.7777777777778,8.0
120,15,Good,Clear,0.05,Wet,FAIL,100.03267973856211,-85.03267973856211,6.8
120,15,Good,Clear,0.05,Slippery,FAIL,117.53968253968256,-102.53968253968256,5.6
120,15,Good,Clear,0.1,Dry,FAIL,89.44444444444446,-74.44444444444446,8.0
120,15,Good,Clear,0.1,Wet,FAIL,101.69934640522878,-86.69934640522878,6.8
120,15,Good,Clear,0.1,Slippery,FAIL,119.20634920634923,-104.20634920634923,5.6
120,15,Good,Clear,0.15,Dry,FAIL,91.11111111111113,-76.11111111111113,8.0
120,15,Good,Clear,0.15,Wet,FAIL,103.36601307189545,-88.36601307189545,6.8
120,15,Good,Clear,0.15,Slippery,FAIL,120.8730158730159,-105.8730158730159,5.6
120,15,Good,Clear,0.25,Dry,FAIL,94.44444444444446,-79.44444444444446,8.0
120,15,Good,Clear,0.25,Wet,FAIL,106.69934640522878,-91.69934640522878,6.8
120,15,Good,Clear,0.25,Slippery,FAIL,124.20634920634923,-109.20634920634923,5.6
120,15,Good,Rain,0,Dry,FAIL,93.82716049382718,-78.82716049382718,7.2
120,15,Good,Rain,0,Wet,FAIL,107.44371822803197,-92.44371822803197,6.12
120,15,Good,Rain,0,Slippery,FAIL,126.89594356261026,-111.89594356261026,5.04
120,15,Good,Rain,0.05,Dry,FAIL,95.49382716049385,-80.49382716049385,7.2
120,15,Good,Rain,0.05,Wet,FAIL,109.11038489469863,-94.11038489469863,6.12
120,15,Good,Rain,0.05,Slippery,FAIL,128.5626102292769,-113.56261022927691,5.04
120,15,Good,Rain,0.1,Dry,FAIL,97.16049382716051,-82.16049382716051,7.2
120,15,Good,Rain,0.1,Wet,FAIL,110.7770515613653,-95.7770515613653,6.12
120,15,Good,Rain,0.1,Slippery,FAIL,130.2292768959436,-115.2292768959436,5.04
120,15,Good,Rain,0.15,Dry,FAIL,98.82716049382718,-83.82716049382718,7.2
120,15,Good,Rain,0.15,Wet,FAIL,112.44371822803197,-97.44371822803197,6.12
120,15,Good,Rain,0.15,Slippery,FAIL,131.89594356261026,-116.89594356261026,5.04
120,15,Good,Rain,0.25,Dry,FAIL,102.16049382716051,-87.16049382716051,7.2
120,15,Good,Rain,0.25,Wet,FAIL,115.7770515613653,-100.7770515613653,6.12
120,15,Good,Rain,0.25,Slippery,FAIL,135.2292768959436,-120.2292768959436,5.04
120,15,Good,Fog,0,Dry,FAIL,98.36601307189545,-83.36601307189545,6.8
120,15,Good,Fog,0,Wet,FAIL,112.78354479046524,-97.78354479046524,5.779999999999999
120,15,Good,Fog,0,Slippery,FAIL,133.38001867413635,-118.38001867413635,4.76
120,15,Good,Fog,0.05,Dry,FAIL,100.03267973856211,-85.03267973856211,6.8
120,15,Good,Fog,0.05,Wet,FAIL,114.4502114571319,-99.4502114571319,5.779999999999999
120,15,Good,Fog,0.05,Slippery,FAIL,135.046685340803,-120.04668534080301,4.76
120,15,Good,Fog,0.1,Dry,FAIL,101.69934640522878,-86.69934640522878,6.8
120,15,Good,Fog,0.1,Wet,FAIL,116.11687812379857,-101.11687812379857,5.779999999999999
120,15,Good,Fog,0.1,Slippery,FAIL,136.71335200746967,-121.71335200746967,4.76
120,15,Good,Fog,0.15,Dry,FAIL,103.36601307189545,-88.36601307189545,6.8
120,15,Good,Fog,0.15,Wet,FAIL,117.78354479046524,-102.78354479046524,5.779999999999999
120,15,Good,Fog,0.15,Slippery,FAIL,138.38001867413635,-123.38001867413635,4.76
120,15,Good,Fog,0.25,Dry,FAIL,106.69934640522878,-91.69934640522878,6.8
120,15,Good,Fog,0.25,Wet,FAIL,121.11687812379857,-106.11687812379857,5.779999999999999
120,15,Good,Fog,0.25,Slippery,FAIL,141.71335200746967,-126.71335200746967,4.76
120,15,Moderate,Clear,0,Dry,FAIL,89.44444444444446,-74.44444444444446,8.0
120,15,Moderate,Clear,0,Wet,FAIL,101.69934640522878,-86.69934640522878,6.8
120,15,Moderate,Clear,0,Slippery,FAIL,119.20634920634923,-104.20634920634923,5.6
120,15,Moderate,Clear,0.05,Dry,FAIL,91.11111111111113,-76.11111111111113,8.0
120,15,Moderate,Clear,0.05,Wet,FAIL,103.36601307189545,-88.36601307189545,6.8
120,15,Moderate,Clear,0.05,Slippery,FAIL,120.8730158730159,-105.8730158730159,5.6
120,15,Moderate,Clear,0.1,Dry,FAIL,92.77777777777779,-77.77777777777779,8.0
