speed,object_distance,visibility,weather,sensor_delay,road_condition,result,stopping_distance,margin,effective_deceleration,failure_probability,predicted_result
60,5,Good,Clear,0.0,Dry,FAIL,25.69444444444445,-20.69444444444445,8.0,0.938019802110972,FAIL
60,20,Poor,Fog,0.1,Wet,FAIL,37.362552864282975,-17.362552864282975,5.779999999999999,0.9378113000891087,FAIL
120,30,Good,Clear,0.05,Wet,FAIL,100.03267973856212,-70.03267973856211,6.8,0.9374321786201433,FAIL
100,30,Good,Clear,0.05,Wet,FAIL,72.01343500363109,-42.01343500363109,6.8,0.9374321786201433,FAIL
80,20,Good,Clear,0.05,Dry,FAIL,43.08641975308642,-23.086419753086417,8.0,0.9368119900199303,FAIL
120,30,Poor,Rain,0.05,Dry,FAIL,102.16049382716052,-72.16049382716051,7.2,0.9367833552874218,FAIL
100,30,Poor,Rain,0.05,Dry,FAIL,74.41700960219478,-44.41700960219478,7.2,0.9367833552874218,FAIL
100,20,Poor,Rain,0.0,Wet,FAIL,82.48406358428144,-62.48406358428144,6.12,0.9367252064892494,FAIL
120,20,Poor,Rain,0.0,Wet,FAIL,114.11038489469864,-94.11038489469864,6.12,0.9367252064892494,FAIL
60,10,Good,Clear,0.05,Dry,FAIL,26.527777777777786,-16.527777777777782,8.0,0.9365065075579256,FAIL
60,5,Good,Clear,0.05,Dry,FAIL,26.527777777777786,-21.527777777777786,8.0,0.9365065075579256,FAIL
100,30,Moderate,Rain,0.05,Wet,FAIL,81.09517469539256,-51.09517469539256,6.12,0.9364872417250266,FAIL
120,30,Moderate,Rain,0.05,Wet,FAIL,112.44371822803195,-82.44371822803197,6.12,0.9364872417250266,FAIL
80,30,Good,Fog,0.15,Wet,FAIL,57.16305694391046,-27.163056943910465,5.779999999999999,0.9363311208920762,FAIL
80,30,Moderate,Clear,0.05,Wet,FAIL,50.75526506899055,-20.75526506899056,6.8,0.9359484878289566,FAIL
40,15,Good,Rain,0.25,Slippery,FAIL,20.58103076621595,-5.5810307662159495,5.04,0.9358227746534405,FAIL
100,30,Poor,Fog,0.05,Dry,FAIL,77.56899055918664,-47.568990559186645,6.8,0.9355596621499179,FAIL
120,30,Poor,Fog,0.05,Dry,FAIL,106.69934640522878,-76.69934640522878,6.8,0.9355596621499179,FAIL
60,20,Poor,Rain,0.25,Slippery,FAIL,43.39065255731923,-23.39065255731923,5.04,0.9355217203111295,FAIL
80,20,Poor,Rain,0.0,Wet,FAIL,55.90091180505124,-35.90091180505124,6.12,0.935490444617493,FAIL
80,30,Moderate,Fog,0.1,Wet,FAIL,58.274168055021576,-28.274168055021576,5.779999999999999,0.9354780303419792,FAIL
100,20,Moderate,Clear,0.0,Dry,FAIL,64.89197530864197,-44.891975308641975,8.0,0.9353851690998776,FAIL
120,20,Moderate,Clear,0.0,Dry,FAIL,89.44444444444446,-69.44444444444446,8.0,0.9353851690998776,FAIL
100,30,Good,Rain,0.0,Wet,FAIL,76.9285080287259,-46.9285080287259,6.12,0.9352172354972655,FAIL
120,30,Good,Rain,0.0,Wet,FAIL,107.44371822803195,-77.44371822803197,6.12,0.9352172354972655,FAIL
80,20,Moderate,Rain,0.05,Dry,FAIL,48.73799725651577,-28.73799725651577,7.2,0.9351973722416457,FAIL
80,30,Poor,Rain,0.05,Wet,FAIL,57.01202291616234,-27.012022916162344,6.12,0.9349934234033406,FAIL
40,5,Good,Clear,0.15,Slippery,FAIL,18.24514991181658,-13.24514991181658,5.6,0.9349837896565948,FAIL
40,10,Good,Clear,0.15,Slippery,FAIL,18.24514991181658,-8.24514991181658,5.6,0.9345586005474653,FAIL
60,20,Moderate,Rain,0.15,Slippery,FAIL,40.0573192239859,-20.0573192239859,5.04,0.9343361393430911,FAIL
100,20,Good,Clear,0.0,Dry,FAIL,62.1141975308642,-42.1141975308642,8.0,0.9333869955646945,FAIL
120,20,Good,Clear,0.0,Dry,FAIL,86.11111111111113,-66.11111111111113,8.0,0.9333869955646945,FAIL
120,20,Moderate,Fog,0.0,Dry,FAIL,101.69934640522878,-81.69934640522878,6.8,0.9330394768798023,FAIL
100,20,Moderate,Fog,0.0,Dry,FAIL,73.40232389251997,-53.40232389251997,6.8,0.933000776447166,FAIL
60,20,Poor,Fog,0.0,Wet,FAIL,35.69588619761631,-15.69588619761631,5.779999999999999,0.9328549766958281,FAIL
80,20,Good,Rain,0.1,Dry,FAIL,47.626886145404654,-27.62688614540465,7.2,0.9328242219378092,FAIL
60,30,Moderate,Fog,0.15,Slippery,FAIL,41.67833800186742,-11.678338001867417,4.76,0.9327746547850826,FAIL
60,20,Good,Clear,0.25,Slippery,FAIL,37.3015873015873,-17.301587301587304,5.6,0.9327192912727382,FAIL
40,15,Good,Fog,0.25,Slippery,FAIL,21.30148355638552,-6.3014835563855165,4.76,0.9322437177127592,FAIL
100,30,Good,Fog,0.25,Wet,FAIL,87.581165363749,-57.581165363748994,5.779999999999999,0.9322086792999557,FAIL
120,30,Good,Fog,0.25,Wet,FAIL,121.11687812379856,-91.11687812379856,5.779999999999999,0.9322086792999557,FAIL
60,20,Good,Clear,0.05,Slippery,FAIL,33.968253968253975,-13.968253968253975,5.6,0.9321894902193824,FAIL
100,20,Good,Rain,0.25,Dry,FAIL,74.41700960219478,-54.41700960219478,7.2,0.9321207619396381,FAIL
120,20,Good,Rain,0.25,Dry,FAIL,102.16049382716052,-82.16049382716051,7.2,0.9321207619396381,FAIL
40,15,Moderate,Clear,0.25,Slippery,FAIL,20.4673721340388,-5.467372134038801,5.6,0.9320136065221689,FAIL
80,30,Good,Clear,0.05,Wet,FAIL,48.53304284676833,-18.53304284676833,6.8,0.9301260371722101,FAIL
80,30,Moderate,Rain,0.05,Wet,FAIL,54.78980069394012,-24.789800693940123,6.12,0.9297616127610272,FAIL
120,30,Poor,Fog,0.0,Dry,FAIL,105.03267973856212,-75.03267973856211,6.8,0.929729798948563,FAIL
100,30,Poor,Fog,0.0,Dry,FAIL,76.18010167029774,-46.18010167029775,6.8,0.9296867912504425,FAIL
120,30,Moderate,Fog,0.05,Wet,FAIL,117.78354479046524,-87.78354479046524,5.779999999999999,0.9295166338896852,FAIL
100,30,Moderate,Fog,0.05,Wet,FAIL,84.80338758597122,-54.80338758597122,5.779999999999999,0.9295166338896852,FAIL
120,30,Moderate,Fog,0.15,Dry,FAIL,106.69934640522878,-76.69934640522878,6.8,0.9290334239398257,FAIL
100,30,Moderate,Fog,0.15,Dry,FAIL,77.56899055918664,-47.568990559186645,6.8,0.9290334239398257,FAIL
40,5,Moderate,Clear,0.05,Wet,FAIL,16.29992737835875,-11.299927378358747,6.8,0.9288906824110447,FAIL
80,30,Good,Rain,0.0,Wet,FAIL,51.4564673606068,-21.4564673606068,6.12,0.9287628843537977,FAIL
100,30,Moderate,Rain,0.15,Dry,FAIL,74.41700960219478,-44.41700960219478,7.2,0.9286948512068639,FAIL
120,30,Moderate,Rain,0.15,Dry,FAIL,102.16049382716052,-72.16049382716051,7.2,0.9286948512068639,FAIL
40,15,Good,Fog,0.15,Slippery,FAIL,20.19037244527441,-5.190372445274406,4.76,0.9286030150105908,FAIL
80,30,Poor,Rain,0.05,Dry,FAIL,50.96021947873799,-20.96021947873799,7.2,0.9285882725589962,FAIL
60,20,Poor,Rain,0.0,Slippery,FAIL,39.22398589065256,-19.223985890652564,5.04,0.928501076743362,FAIL
120,20,Good,Rain,0.05,Dry,FAIL,95.49382716049384,-75.49382716049385,7.2,0.928151406358082,FAIL
120,30,Moderate,Clear,0.0,Wet,FAIL,101.69934640522878,-71.69934640522878,6.8,0.9280723655174548,FAIL
100,20,Moderate,Rain,0.0,Wet,FAIL,79.70628580650367,-59.70628580650367,6.12,0.9278182647265861,FAIL
120,20,Moderate,Rain,0.0,Wet,FAIL,110.7770515613653,-90.7770515613653,6.12,0.9278182647265861,FAIL
80,30,Poor,Clear,0.0,Dry,FAIL,46.41975308641975,-16.419753086419746,8.0,0.9277284537172458,FAIL
120,30,Good,Fog,0.1,Wet,FAIL,116.11687812379856,-86.11687812379857,5.779999999999999,0.9276541204200452,FAIL
100,30,Good,Fog,0.1,Wet,FAIL,83.41449869708234,-53.41449869708234,5.779999999999999,0.9276541204200452,FAIL
60,15,Moderate,Fog,0.05,Dry,FAIL,31.258169934640527,-16.258169934640527,6.8,0.9273433383366635,FAIL
40,5,Good,Clear,0.0,Slippery,FAIL,16.57848324514991,-11.578483245149911,5.6,0.9273356719681123,FAIL
60,20,Moderate,Rain,0.1,Slippery,FAIL,39.22398589065256,-19.223985890652564,5.04,0.9273219360982413,FAIL
40,10,Good,Clear,0.0,Slippery,FAIL,16.57848324514991,-6.578483245149911,5.6,0.9268033707061418,FAIL
80,30,Good,Fog,0.25,Wet,FAIL,59.38527916613268,-29.385279166132683,5.779999999999999,0.9267826194935319,FAIL
60,20,Poor,Fog,0.05,Wet,FAIL,36.529219530949646,-16.529219530949646,5.779999999999999,0.9263262854033456,FAIL
60,20,Good,Fog,0.25,Slippery,FAIL,41.67833800186742,-21.678338001867417,4.76,0.9259937981181192,FAIL
60,20,Good,Fog,0.1,Slippery,FAIL,39.17833800186742,-19.178338001867417,4.76,0.9255808825627458,FAIL
40,15,Poor,Clear,0.25,Slippery,FAIL,21.57848324514991,-6.578483245149911,5.6,0.9253431951061302,FAIL
100,30,Poor,Rain,0.0,Wet,FAIL,82.48406358428144,-52.48406358428144,6.12,0.9253006167147584,FAIL
120,30,Poor,Rain,0.0,Wet,FAIL,114.11038489469864,-84.11038489469863,6.12,0.9253006167147584,FAIL
80,20,Good,Rain,0.25,Dry,FAIL,50.96021947873799,-30.96021947873799,7.2,0.9251492295495256,FAIL
80,20,Moderate,Rain,0.0,Wet,FAIL,53.67868958282901,-33.67868958282901,6.12,0.9249579873397501,FAIL
80,20,Good,Fog,0.1,Dry,FAIL,49.64415395787944,-29.64415395787944,6.8,0.9249455503642817,FAIL
100,30,Moderate,Fog,0.0,Wet,FAIL,83.41449869708234,-53.41449869708234,5.779999999999999,0.9248389979046234,FAIL
120,30,Moderate,Fog,0.0,Wet,FAIL,116.11687812379856,-86.11687812379857,5.779999999999999,0.9248389979046234,FAIL
80,20,Moderate,Clear,0.0,Dry,FAIL,44.19753086419753,-24.19753086419753,8.0,0.9241430866198638,FAIL
80,30,Moderate,Fog,0.05,Wet,FAIL,57.16305694391046,-27.163056943910465,5.779999999999999,0.9239233673722547,FAIL
80,30,Poor,Fog,0.05,Dry,FAIL,52.977487291212775,-22.97748729121277,6.8,0.9238245824554502,FAIL
80,20,Moderate,Fog,0.0,Dry,FAIL,49.64415395787944,-29.64415395787944,6.8,0.9228131553220502,FAIL
80,30,Moderate,Fog,0.15,Dry,FAIL,52.977487291212775,-22.97748729121277,6.8,0.9225231667452839,FAIL
40,15,Moderate,Clear,0.1,Slippery,FAIL,18.800705467372133,-3.8007054673721328,5.6,0.9224707989135981,FAIL
80,30,Good,Fog,0.1,Wet,FAIL,56.05194583279935,-26.051945832799348,5.779999999999999,0.9222478927643287,FAIL
40,15,Good,Rain,0.1,Slippery,FAIL,18.91436409954928,-3.9143640995492817,5.04,0.9220278635059085,FAIL
40,5,Moderate,Clear,0.25,Dry,FAIL,17.160493827160494,-12.160493827160494,8.0,0.921874385360012,FAIL
60,30,Poor,Clear,0.1,Slippery,FAIL,38.13492063492065,-8.134920634920647,5.6,0.9218375547563042,FAIL
80,30,Poor,Rain,0.0,Wet,FAIL,55.90091180505124,-25.90091180505124,6.12,0.9217953179738722,FAIL
80,30,Moderate,Clear,0.0,Wet,FAIL,49.64415395787944,-19.64415395787944,6.8,0.9213371327137814,FAIL
60,30,Poor,Clear,0.15,Slippery,FAIL,38.968253968253975,-8.968253968253975,5.6,0.921267005729107,FAIL
40,15,Moderate,Clear,0.15,Slippery,FAIL,19.35626102292769,-4.35626102292769,5.6,0.9212568776387122,FAIL
100,20,Good,Fog,0.05,Dry,FAIL,72.01343500363109,-52.01343500363109,6.8,0.9210026434370953,FAIL
120,20,Good,Fog,0.05,Dry,FAIL,100.03267973856212,-80.03267973856211,6.8,0.9210026434370953,FAIL
120,30,Good,Clear,0.0,Wet,FAIL,98.36601307189544,-68.36601307189545,6.8,0.9209129637143437,FAIL
100,30,Good,Clear,0.0,Wet,FAIL,70.6245461147422,-40.6245461147422,6.8,0.9209129637143437,FAIL
40,5,Good,Clear,0.05,Slippery,FAIL,17.13403880070547,-12.134038800705468,5.6,0.9207291058649953,FAIL
60,15,Moderate,Rain,0.05,Dry,FAIL,30.123456790123463,-15.123456790123464,7.2,0.9206792025036972,FAIL
100,30,Moderate,Fog,0.25,Dry,FAIL,80.34676833696442,-50.346768336964416,6.8,0.9204426823354404,FAIL
120,30,Moderate,Fog,0.25,Dry,FAIL,110.03267973856212,-80.03267973856211,6.8,0.9204426823354404,FAIL
60,20,Moderate,Rain,0.25,Slippery,FAIL,41.72398589065256,-21.723985890652564,5.04,0.9203254761068059,FAIL
40,10,Good,Clear,0.05,Slippery,FAIL,17.13403880070547,-7.1340388007054685,5.6,0.9201876056571514,FAIL
60,20,Good,Fog,0.05,Slippery,FAIL,38.34500466853409,-18.345004668534088,4.76,0.9193192282934273,FAIL
60,20,Poor,Clear,0.1,Wet,FAIL,33.758169934640534,-13.758169934640534,6.8,0.9190001964325634,FAIL
120,30,Poor,Rain,0.0,Dry,FAIL,100.49382716049384,-70.49382716049384,7.2,0.918986118294004,FAIL
80,30,Moderate,Rain,0.15,Dry,FAIL,50.96021947873799,-20.96021947873799,7.2,0.9188533248782406,FAIL
80,30,Moderate,Fog,0.0,Wet,FAIL,56.05194583279935,-26.051945832799348,5.779999999999999,0.9188116246106703,FAIL
60,15,Moderate,Fog,0.0,Dry,FAIL,30.424836601307195,-15.424836601307195,6.8,0.9185006620695679,FAIL
40,5,Good,Clear,0.1,Slippery,FAIL,17.689594356261022,-12.689594356261022,5.6,0.9182426278964346,FAIL
80,30,Poor,Fog,0.0,Dry,FAIL,51.86637618010167,-21.866376180101668,6.8,0.9182246383240745,FAIL
40,10,Good,Clear,0.1,Slippery,FAIL,17.689594356261022,-7.689594356261022,5.6,0.9176610734608566,FAIL
80,20,Good,Clear,0.0,Dry,FAIL,41.9753086419753,-21.975308641975303,8.0,0.9176150622674019,FAIL
60,15,Moderate,Clear,0.1,Dry,FAIL,29.02777777777778,-14.02777777777778,8.0,0.9176139083349103,FAIL
100,30,Moderate,Rain,0.25,Dry,FAIL,77.19478737997257,-47.19478737997257,7.2,0.9174195138246191,FAIL
120,30,Moderate,Rain,0.25,Dry,FAIL,105.49382716049384,-75.49382716049385,7.2,0.9174195138246191,FAIL
80,20,Good,Rain,0.05,Dry,FAIL,46.51577503429355,-26.515775034293547,7.2,0.9171597168699822,FAIL
100,30,Good,Fog,0.05,Wet,FAIL,82.02560980819345,-52.02560980819345,5.779999999999999,0.9170612410535419,FAIL
120,30,Good,Fog,0.05,Wet,FAIL,114.4502114571319,-84.4502114571319,5.779999999999999,0.9170612410535419,FAIL
60,30,Poor,Clear,0.05,Slippery,FAIL,37.3015873015873,-7.301587301587304,5.6,0.9166868194525553,FAIL
40,5,Moderate,Fog,0.25,Dry,FAIL,18.52214960058097,-13.522149600580974,6.8,0.9163987533549239,FAIL
60,20,Moderate,Fog,0.1,Wet,FAIL,35.69588619761631,-15.69588619761631,5.779999999999999,0.9163131954880381,FAIL
40,10,Poor,Clear,0.25,Dry,FAIL,18.271604938271604,-8.271604938271604,8.0,0.9157743396465564,FAIL
40,5,Poor,Rain,0.05,Dry,FAIL,16.906721536351164,-11.906721536351164,7.2,0.9156507404123847,FAIL
40,10,Poor,Rain,0.05,Dry,FAIL,16.906721536351164,-6.906721536351164,7.2,0.9152516248752744,FAIL
40,10,Moderate,Fog,0.25,Dry,FAIL,18.52214960058097,-8.522149600580974,6.8,0.9152270423647021,FAIL
40,5,Moderate,Fog,0.15,Dry,FAIL,17.41103848946986,-12.41103848946986,6.8,0.9149723138775432,FAIL
40,15,Good,Rain,0.0,Slippery,FAIL,17.803252988438174,-2.8032529884381745,5.04,0.9147149811900652,FAIL
100,30,Good,Fog,0.0,Wet,FAIL,80.63672091930455,-50.63672091930455,5.779999999999999,0.9145047012656506,FAIL
120,30,Good,Fog,0.0,Wet,FAIL,112.78354479046524,-82.78354479046524,5.779999999999999,0.9145047012656506,FAIL
40,10,Moderate,Fog,0.15,Dry,FAIL,17.41103848946986,-7.41103848946986,6.8,0.9137905691097256,FAIL
80,30,Moderate,Fog,0.25,Dry,FAIL,55.199709513435,-25.199709513435,6.8,0.9133447626862996,FAIL
80,30,Good,Clear,0.0,Wet,FAIL,47.421931735657225,-17.421931735657225,6.8,0.9130211853981883,FAIL
40,15,Poor,Clear,0.15,Slippery,FAIL,20.4673721340388,-5.467372134038801,5.6,0.9124134696287067,FAIL
40,10,Poor,Clear,0.05,Dry,FAIL,16.04938271604938,-6.049382716049379,8.0,0.9122433986006312,FAIL
40,5,Moderate,Clear,0.05,Dry,FAIL,14.938271604938272,-9.938271604938272,8.0,0.9120239924734788,FAIL
40,5,Moderate,Clear,0.15,Dry,FAIL,16.04938271604938,-11.04938271604938,8.0,0.9119712824493804,FAIL
40,15,Good,Rain,0.05,Slippery,FAIL,18.358808543993728,-3.358808543993728,5.04,0.911840018513119,FAIL
120,30,Moderate,Rain,0.0,Wet,FAIL,110.7770515613653,-80.7770515613653,6.12,0.911735864354751,FAIL
100,30,Moderate,Rain,0.0,Wet,FAIL,79.70628580650367,-49.70628580650367,6.12,0.911735864354751,FAIL
60,30,Moderate,Fog,0.1,Slippery,FAIL,40.84500466853409,-10.845004668534088,4.76,0.9108914679063395,FAIL
40,10,Moderate,Clear,0.15,Dry,FAIL,16.04938271604938,-6.049382716049379,8.0,0.9108656841531741,FAIL
40,10,Moderate,Clear,0.05,Dry,FAIL,14.938271604938272,-4.938271604938272,8.0,0.9108416038908634,FAIL
40,15,Moderate,Clear,0.05,Slippery,FAIL,18.24514991181658,-3.245149911816579,5.6,0.9107732768373072,FAIL
40,5,Poor,Fog,0.25,Wet,FAIL,21.235208680422065,-16.235208680422062,5.779999999999999,0.9107623195298971,FAIL
120,20,Moderate,Rain,0.0,Dry,FAIL,97.16049382716052,-77.16049382716051,7.2,0.9107422401904286,FAIL
100,20,Moderate,Rain,0.0,Dry,FAIL,70.25034293552812,-50.25034293552813,7.2,0.910685423808078,FAIL
40,10,Poor,Fog,0.25,Wet,FAIL,21.235208680422065,-11.235208680422062,5.779999999999999,0.91052922893053,FAIL
40,15,Poor,Clear,0.1,Slippery,FAIL,19.911816578483247,-4.911816578483247,5.6,0.9100744505982595,FAIL
80,30,Poor,Rain,0.0,Dry,FAIL,49.84910836762688,-19.849108367626883,7.2,0.9099710183160147,FAIL
60,30,Poor,Fog,0.15,Wet,FAIL,38.19588619761631,-8.19588619761631,5.779999999999999,0.9097287408383007,FAIL
60,15,Good,Rain,0.15,Dry,FAIL,30.123456790123463,-15.123456790123464,7.2,0.9089242621701075,FAIL
40,5,Poor,Rain,0.0,Dry,FAIL,16.351165980795606,-11.351165980795606,7.2,0.9083746687128279,FAIL
60,20,Good,Clear,0.0,Slippery,FAIL,33.13492063492064,-13.13492063492064,5.6,0.9081955203065434,FAIL
60,20,Poor,Clear,0.15,Wet,FAIL,34.59150326797386,-14.591503267973865,6.8,0.9078698301905082,FAIL
120,20,Good,Fog,0.0,Dry,FAIL,98.36601307189544,-78.36601307189545,6.8,0.9077823481415687,FAIL
100,20,Good,Fog,0.0,Dry,FAIL,70.6245461147422,-50.6245461147422,6.8,0.907712925590887,FAIL
60,20,Good,Rain,0.15,Slippery,FAIL,38.39065255731923,-18.39065255731923,5.04,0.9075985337355321,FAIL
80,30,Moderate,Rain,0.25,Dry,FAIL,53.18244170096021,-23.18244170096021,7.2,0.9075318993242529,FAIL
40,5,Moderate,Clear,0.0,Wet,FAIL,15.744371822803194,-10.744371822803194,6.8,0.9073728070871472,FAIL
40,10,Moderate,Clear,0.0,Wet,FAIL,15.744371822803194,-5.744371822803194,6.8,0.9072504985698903,FAIL
80,30,Good,Fog,0.05,Wet,FAIL,54.94083472168824,-24.94083472168824,5.779999999999999,0.9072445486917136,FAIL
40,15,Poor,Clear,0.05,Slippery,FAIL,19.35626102292769,-4.35626102292769,5.6,0.9068097181253254,FAIL
40,10,Moderate,Clear,0.1,Dry,FAIL,15.493827160493826,-5.493827160493826,8.0,0.9066701547086357,FAIL
60,15,Good,Rain,0.25,Dry,FAIL,31.790123456790127,-16.790123456790127,7.2,0.9058032413434104,FAIL
40,15,Poor,Clear,0.0,Slippery,FAIL,18.800705467372133,-3.8007054673721328,5.6,0.9056773230260899,FAIL
100,30,Moderate,Clear,0.15,Dry,FAIL,69.05864197530865,-39.058641975308646,8.0,0.9056364383836106,FAIL
120,30,Moderate,Clear,0.15,Dry,FAIL,94.44444444444446,-64.44444444444446,8.0,0.9056364383836106,FAIL
40,5,Poor,Fog,0.25,Dry,FAIL,19.63326071169208,-14.63326071169208,6.8,0.9053728217378396,FAIL
60,20,Moderate,Fog,0.05,Wet,FAIL,34.862552864282975,-14.862552864282977,5.779999999999999,0.9053530126088909,FAIL
40,5,Poor,Clear,0.0,Dry,FAIL,15.493827160493826,-10.493827160493826,8.0,0.905103305253447,FAIL
60,30,Good,Clear,0.15,Slippery,FAIL,35.63492063492064,-5.63492063492064,5.6,0.9049391779399214,FAIL
60,30,Poor,Fog,0.25,Wet,FAIL,39.862552864282975,-9.862552864282977,5.779999999999999,0.904755458695924,FAIL
60,20,Moderate,Rain,0.05,Slippery,FAIL,38.39065255731923,-18.39065255731923,5.04,0.9047241153181844,FAIL
40,10,Poor,Fog,0.25,Dry,FAIL,19.63326071169208,-9.63326071169208,6.8,0.90471373290586,FAIL
40,10,Moderate,Rain,0.05,Dry,FAIL,15.795610425240053,-5.795610425240053,7.2,0.9046340390849595,FAIL
40,15,Moderate,Clear,0.0,Slippery,FAIL,17.689594356261022,-2.689594356261022,5.6,0.9044329516065692,FAIL
40,10,Poor,Clear,0.0,Dry,FAIL,15.493827160493826,-5.493827160493826,8.0,0.9043446575903399,FAIL
60,15,Moderate,Rain,0.0,Dry,FAIL,29.290123456790127,-14.290123456790129,7.2,0.9041213818813411,FAIL
80,30,Good,Fog,0.0,Wet,FAIL,53.82972361057713,-23.829723610577133,5.779999999999999,0.9039637113154972,FAIL
80,30,Moderate,Rain,0.0,Wet,FAIL,53.67868958282901,-23.67868958282901,6.12,0.9037778553913147,FAIL
120,20,Good,Rain,0.0,Dry,FAIL,93.82716049382718,-73.82716049382718,7.2,0.9037466625089753,FAIL
100,20,Good,Rain,0.0,Dry,FAIL,67.47256515775034,-47.47256515775034,7.2,0.9036562299219634,FAIL
40,10,Poor,Fog,0.0,Dry,FAIL,16.855482933914303,-6.855482933914303,6.8,0.9033236301993373,FAIL
40,15,Good,Fog,0.05,Slippery,FAIL,19.07926133416329,-4.079261334163295,4.76,0.9032209095307628,FAIL
60,30,Poor,Clear,0.25,Slippery,FAIL,40.63492063492064,-10.63492063492064,5.6,0.903193702499631,FAIL
40,15,Good,Fog,0.1,Slippery,FAIL,19.63481688971885,-4.634816889718849,4.76,0.9029998165309406,FAIL
120,30,Good,Clear,0.15,Dry,FAIL,91.11111111111111,-61.11111111111113,8.0,0.9028943787568725,FAIL
100,30,Good,Clear,0.15,Dry,FAIL,66.28086419753086,-36.28086419753086,8.0,0.9028943787568725,FAIL
120,30,Moderate,Rain,0.1,Dry,FAIL,100.49382716049384,-70.49382716049384,7.2,0.9025353677245029,FAIL
100,30,Moderate,Rain,0.1,Dry,FAIL,73.0281207133059,-43.028120713305896,7.2,0.9025353677245029,FAIL
60,20,Good,Clear,0.15,Wet,FAIL,31.258169934640527,-11.258169934640527,6.8,0.9022036478180946,FAIL
40,5,Moderate,Clear,0.25,Wet,FAIL,18.52214960058097,-13.522149600580974,6.8,0.90219235348838,FAIL
40,10,Moderate,Clear,0.25,Wet,FAIL,18.52214960058097,-8.522149600580974,6.8,0.9018485311711741,FAIL
40,15,Good,Fog,0.0,Slippery,FAIL,18.52370577860774,-3.523705778607741,4.76,0.9016099351892969,FAIL
60,30,Moderate,Fog,0.05,Slippery,FAIL,40.01167133520075,-10.011671335200752,4.76,0.9012559820013987,FAIL
60,20,Good,Rain,0.1,Slippery,FAIL,37.5573192239859,-17.5573192239859,5.04,0.9007495017575442,FAIL
80,20,Moderate,Rain,0.0,Dry,FAIL,47.626886145404654,-27.62688614540465,7.2,0.9006156457210347,FAIL
40,5,Moderate,Fog,0.05,Wet,FAIL,17.901875347088726,-12.901875347088726,5.779999999999999,0.9002998268941391,FAIL
60,30,Poor,Rain,0.15,Slippery,FAIL,41.72398589065256,-11.723985890652564,5.04,0.9001660535739358,FAIL
40,5,Moderate,Fog,0.25,Wet,FAIL,20.124097569310948,-15.124097569310948,5.779999999999999,0.9001336240194624,FAIL
40,10,Moderate,Clear,0.1,Wet,FAIL,16.855482933914303,-6.855482933914303,6.8,0.9000548453557897,FAIL
40,10,Moderate,Fog,0.25,Wet,FAIL,20.124097569310948,-10.124097569310948,5.779999999999999,0.8995622250651382,FAIL
40,5,Poor,Clear,0.15,Dry,FAIL,17.160493827160494,-12.160493827160494,8.0,0.8989802898427159,FAIL
80,20,Good,Fog,0.05,Dry,FAIL,48.53304284676833,-28.53304284676833,6.8,0.8984313979947082,FAIL
40,10,Poor,Clear,0.15,Dry,FAIL,17.160493827160494,-7.160493827160494,8.0,0.8979490601936619,FAIL
60,20,Poor,Clear,0.05,Wet,FAIL,32.92483660130719,-12.924836601307192,6.8,0.8975566500208835,FAIL
60,20,Good,Fog,0.0,Slippery,FAIL,37.51167133520075,-17.511671335200752,4.76,0.8973028362912844,FAIL
60,15,Good,Fog,0.1,Dry,FAIL,30.424836601307195,-15.424836601307195,6.8,0.8969590793024862,FAIL
120,30,Good,Clear,0.1,Dry,FAIL,89.44444444444446,-59.44444444444446,8.0,0.8961610687826369,FAIL
100,30,Good,Clear,0.1,Dry,FAIL,64.89197530864197,-34.891975308641975,8.0,0.8961610687826369,FAIL
40,5,Poor,Fog,0.0,Wet,FAIL,18.457430902644283,-13.457430902644283,5.779999999999999,0.8959454203362149,FAIL
40,5,Poor,Clear,0.1,Dry,FAIL,16.604938271604937,-11.604938271604937,8.0,0.8955870481754504,FAIL
40,5,Moderate,Clear,0.15,Wet,FAIL,17.41103848946986,-12.41103848946986,6.8,0.8954571949938405,FAIL
40,10,Moderate,Clear,0.15,Wet,FAIL,17.41103848946986,-7.41103848946986,6.8,0.8951292194134,FAIL
40,10,Poor,Clear,0.1,Dry,FAIL,16.604938271604937,-6.6049382716049365,8.0,0.8945063785898139,FAIL
100,30,Moderate,Clear,0.25,Dry,FAIL,71.83641975308642,-41.83641975308642,8.0,0.894420126641541,FAIL
120,30,Moderate,Clear,0.25,Dry,FAIL,97.7777777777778,-67.7777777777778,8.0,0.894420126641541,FAIL
100,30,Good,Clear,0.25,Dry,FAIL,69.05864197530865,-39.058641975308646,8.0,0.8944165238031321,FAIL
120,30,Good,Clear,0.25,Dry,FAIL,94.44444444444446,-64.44444444444446,8.0,0.8944165238031321,FAIL
40,5,Moderate,Clear,0.0,Dry,FAIL,14.382716049382717,-9.382716049382717,8.0,0.8943814407659445,FAIL
60,15,Moderate,Clear,0.05,Dry,FAIL,28.19444444444445,-13.19444444444445,8.0,0.8942844749567254,FAIL
40,5,Poor,Fog,0.05,Dry,FAIL,17.41103848946986,-12.41103848946986,6.8,0.8939573929236065,FAIL
40,5,Poor,Fog,0.15,Wet,FAIL,20.124097569310948,-15.124097569310948,5.779999999999999,0.8937281144202348,FAIL
40,10,Poor,Fog,0.15,Wet,FAIL,20.124097569310948,-10.124097569310948,5.779999999999999,0.8934200960009024,FAIL
